DATE,TITLE,SUMMARY
2025-01-23 11:35:00,GE Aerospace’s stock leaps toward an 18-year high after a big earnings beat,
2025-01-28 11:42:00,Kimberly-Clark’s stock falls as profit lags consensus,
2025-01-28 11:39:00,GM drives past Wall Street’s profit estimate as sales jump 11%,
2025-01-28 11:38:00,Royal Caribbean’s stock rallies after profit tops views and bookings accelerate,
2025-01-30 13:33:00,Jobless claims drop sharply in latest week,
2025-01-31 13:30:00,"Fed’s Bowman sees ‘upside risks’ to inflation, backs cautious and gradual policy approach",
2025-02-03 16:53:00,"Fed’s Collins says Trump’s tariffs, as proposed over weekend, would have ‘short-term’ impact on inflation",
2025-02-03 13:46:00,Beyond to buy rights to Buy Buy Baby brand and reunite it with Bed Bath & Beyond,
2025-02-06 13:34:00,U.S. productivity slows down in fourth quarter while unit labor costs accelerate,
2025-02-06 13:33:00,Ralph Lauren’s stock gets boost from stronger-than-expected holiday season,
2025-02-07 20:26:00,Consumer credit growth soars in December,
2025-02-12 12:02:00,Burger King parent Restaurant Brands’ stock jumps premarket after earnings and revenue top estimates,
2025-02-12 11:42:00,CVS’s stock surges after profit beats by widest margin in more than 4 years,
2025-02-13 13:33:00,Jobless claims stay low in latest week,
2025-02-19 13:24:00,"Chipotle recruiting 20,000 seasonal workers using ‘Ava Cado’ AI program",
2025-02-21 15:09:00,Consumer sentiment sours further in late February,
2025-02-24 13:52:00,"Starbucks to cut 1,100 support partner roles as it works to streamline operations",
2025-02-27 11:44:00,"Norwegian Cruise’s stock gains after a big earnings beat, but outlook was muted",
2025-02-27 11:40:00,Hormel’s stock boosted by revenue beat despite weak turkey prices,
2025-02-27 22:03:00,Rocket Lab shares slide on weak outlook,
2025-03-04 11:40:00,"Target’s stock bounces back after earnings beat, upbeat profit outlook",
2025-03-06 13:36:00,Trade deficit soars to record high in January,
2025-03-19 11:13:00,"Slow snack sales hit General Mills revenue, sending stock lower",
2025-03-21 13:34:00,Carnival touts ‘across the board’ outperformance but stock falls,
2025-04-08 11:27:00,"Walgreens stock rises as Q2 revenue and adjusted earnings beat estimates, boosted by healthcare",
2025-04-10 12:36:00,"Jobless claims stay below 226,000 for sixth straight week",
